roi_number,Area,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RepresentativeWidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,numBlobs,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,Area_over_PerimeterSquared,Area_over_Perimeter,summedConvexPerimeter_over_Perimeter
7587,88,366.3960876,15,14,107.0910049,40.18200986,0.9366720977,10.58513486,0.419047619,18.54458104,6.494453704,44.53863653,41.87005769,5.368261337,0.8217310134,301.0350647,18.60089269,7.778174593,1,88,366.3960876,107.0910049,40.18200986,18.54458104,6.494453704,41.87005769,301.0350647,0.0501967447,2.101740596,0.9596836517
7588,269,2876.128074,21,19,281.8736515,59.74730308,0.6608989246,18.50679436,0.6741854637,21.79363324,16.35557525,27.93572928,61.35533906,12.18181818,0.9543282905,1111.366759,22.47213255,17.40722142,1,269,2876.128074,281.8736515,59.74730308,21.79363324,16.35557525,61.35533906,1111.366759,0.07145745741,4.384296528,0.9737914254
7589,837,10108.78418,47,39,1073.96378,124.9275607,0.8060693321,32.64508384,0.4566284779,46.97046828,27.7981149,31.06737201,138.3380951,15.4060955,0.779355892,2736.206055,48.76316142,31.22430549,1,837,10108.78418,1073.96378,124.9275607,46.97046828,27.7981149,138.3380951,2736.206055,0.04373628345,6.05039414,0.903059715
7590,100,622.4280445,15,12,113.1390765,39.27815296,0.7259350071,11.28379167,0.5555555556,14.41358836,9.913137185,-23.87279914,40.87005769,6.3125,0.8838679182,434.8775696,16.15539738,11.22937783,1,100,622.4280445,113.1390765,39.27815296,14.41358836,9.913137185,40.87005769,434.8775696,0.0598672761,2.446779028,0.961049609
7592,304,2090.430664,33,18,402.3233048,77.64660963,0.8827495553,19.67396304,0.5117845118,30.96294761,14.54774983,-13.3299135,87.81118318,8.801373482,0.7556112121,1021.406494,33.54054492,16.22875505,1,304,2090.430664,402.3233048,77.64660963,30.96294761,14.54774983,87.81118318,1021.406494,0.03942520187,3.461973623,0.8842451134
7593,104,725.8388027,12,11,115.5811719,37.16234372,0.5354357432,11.50725478,0.7878787879,12.81911329,10.82671501,23.80548051,41.59188309,7.923076923,0.8998005326,454.6261714,14.86589914,11,1,104,725.8388027,115.5811719,37.16234372,12.81911329,10.82671501,41.59188309,454.6261714,0.06011961239,2.50048789,0.893499908
7594,334,3182.433358,34,18,371.1181501,77.23630022,0.8508803802,20.62188177,0.545751634,29.96298686,15.74133906,2.808615065,81.08326112,9.823529412,0.8999829297,1246.583995,34.23404653,18,1,334,3182.433358,371.1181501,77.23630022,29.96298686,15.74133906,81.08326112,1246.583995,0.05080237921,4.119222579,0.9525554245
7595,410,3024.640869,34,28,627.6176528,94.23530554,0.5008695486,22.84793674,0.4306722689,30.19233399,26.13215307,27.83474816,111.5391052,9.436427116,0.6532639708,1362.441772,34.52535267,28,1,410,3024.640869,627.6176528,94.23530554,30.19233399,26.13215307,111.5391052,1362.441772,0.03295562437,3.675840855,0.8448633807
7596,327,2432.902588,35,22,479.1530971,83.30619425,0.8599751495,20.40463994,0.4246753247,31.82825678,16.24310243,10.93270036,96.81118318,9.516209602,0.6824541091,1112.987427,35.12828166,18.94911373,1,327,2432.902588,479.1530971,83.30619425,31.82825678,16.24310243,96.81118318,1112.987427,0.03488965675,3.377708951,0.8605017676
7597,207,1873.960018,20,15,221.2049116,52.40982325,0.6777473803,16.23454914,0.69,19.16210347,14.08979563,21.91276379,55.28427125,10.25,0.9357839231,787.2489643,21.47071989,15,1,207,1873.960018,221.2049116,52.40982325,19.16210347,14.08979563,55.28427125,787.2489643,0.06772783096,3.744283778,0.9480060434
7599,364,2547.5625,43,18,527.5063152,96.01263042,0.9522833949,21.52810243,0.4702842377,43.44771324,13.26090373,10.10397457,106.0893578,8.956549644,0.6900391322,1215.840698,43.41656556,18,1,364,2547.5625,527.5063152,96.01263042,43.44771324,13.26090373,106.0893578,1215.840698,0.0323413201,3.43106988,0.9050166051
7600,85,475.5585879,12,12,100.750549,35.50109807,0.754953782,10.4031419,0.5902777778,13.38996514,8.780844574,-57.12132025,35.93502884,6.071428571,0.843667859,331.973122,15.62040941,9.618851109,1,85,475.5585879,100.750549,35.50109807,13.38996514,8.780844574,35.93502884,331.973122,0.06582379693,2.365380041,0.9879245743
7601,94,509.9852074,15,10,102.8582364,36.71647276,0.8230341554,10.94004192,0.6266666667,14.83143585,8.424135176,19.19757184,38.17766953,5.875,0.913879173,380.194956,16.55294464,9.702957263,1,94,509.9852074,102.8582364,36.71647276,14.83143585,8.424135176,38.17766953,380.194956,0.06449247217,2.46217229,0.9617264022
7602,69,195.6061096,21,7,99.99095729,43.98191458,0.972876521,9.373021316,0.4693877551,21.78011828,5.03828677,-5.794415362,46.79898987,3.695225239,0.6900624004,235.8075714,21.02355619,6.203898252,1,69,195.6061096,99.99095729,43.98191458,21.78011828,5.03828677,46.79898987,235.8075714,0.03150475686,1.474390797,0.9398047841
7603,148,936.9800089,21,10,158.3374969,47.67499383,0.8772076621,13.72732504,0.7047619048,20.05458778,9.628431228,2.359223811,49.79898987,7.047619048,0.9347122626,535.1045123,21.37740683,10,1,148,936.9800089,158.3374969,47.67499383,20.05458778,9.628431228,49.79898987,535.1045123,0.05967887782,2.971947832,0.9573486119
7604,391,3675.008906,39,18,432.5925371,87.18507424,0.911282252,22.31225363,0.556980057,35.51108703,14.62283686,17.99455396,92.08326112,9.75,0.9038528556,1467.8612,40.26075228,16.15624108,1,391,3675.008906,432.5925371,87.18507424,35.51108703,14.62283686,92.08326112,1467.8612,0.04611215029,4.246157176,0.9468069786
7605,880,13750.22745,51,29,1049.259633,123.5192651,0.8644271578,33.47313549,0.5949966193,49.35753175,24.81489799,4.382933683,138.645707,17.25490196,0.838686606,3573.467598,51.35106979,28.99001549,1,880,13750.22745,1049.259633,123.5192651,49.35753175,24.81489799,138.645707,3573.467598,0.04577937076,6.347113223,0.8908985916
7608,72,237.7069855,20,6,86.93248229,40.86496458,0.9591845991,9.57461473,0.6,18.79637364,5.315251048,2.203435891,41.17766953,4.281725883,0.8282289669,220.5014343,20.02492665,6,1,72,237.7069855,86.93248229,40.86496458,18.79637364,5.315251048,41.17766953,220.5014343,0.04246283329,1.748520517,0.992405958
7609,68,185.1074829,24,6,94.97561318,47.95122637,0.9783115925,9.304852983,0.4722222222,22.1706667,4.592402378,0.7271810512,43.3137085,3.553777218,0.7159732664,215.2325745,24.18671567,5.862602909,1,68,185.1074829,94.97561318,47.95122637,22.1706667,4.592402378,43.3137085,215.2325745,0.03624584041,1.569941766,1.107068132
7610,196,1406.386311,24,12,221.7998701,56.59974021,0.8831103629,15.79730834,0.6805555556,23.6732539,11.10666948,3.38661677,61.69848481,8.166666667,0.8836795076,753.0795864,24.51510087,11.54494579,1,196,1406.386311,221.7998701,56.59974021,23.6732539,11.10666948,61.69848481,753.0795864,0.05148812465,3.176739277,0.9173602948
7611,610,7368.605569,42,21,655.6973556,102.3947111,0.9053091008,27.8689096,0.6916099773,43.11830959,18.31464764,-10.59388514,107.8406204,14.20930233,0.9303072444,2237.219297,44.94426511,19.41855833,1,610,7368.605569,655.6973556,102.3947111,43.11830959,18.31464764,107.8406204,2237.219297,0.05245236557,5.656495647,0.9495003894
7612,869,17605.74703,41,35,1006.125028,115.2500556,0.498964021,33.2632705,0.6055749129,36.96063933,32.03092909,-16.37231092,125.5746391,21.17073171,0.8637097537,3931.192004,42.7187363,33.63048513,1,869,17605.74703,1006.125028,115.2500556,36.96063933,32.03092909,125.5746391,3931.192004,0.05510815849,6.920187116,0.9177813005
7614,410,5044.088805,32,24,486.3146542,85.62930842,0.7188104717,22.84793674,0.5338541667,29.26711129,20.34667397,15.56646601,91.254834,12.84375,0.8430755612,1768.834071,33.24111047,20.32192486,1,410,5044.088805,486.3146542,85.62930842,29.26711129,20.34667397,91.254834,1768.834071,0.04923479091,4.492912672,0.9383536703
7615,2001,33267.21484,90,49,2810.390469,214.7809373,0.9104725154,50.47526453,0.4537414966,85.91555506,35.53206015,13.30731758,280.9188309,21.18951988,0.7120007068,6586.275879,90.66971643,42.98564292,1,2001,33267.21484,2810.390469,214.7809373,85.91555506,35.53206015,280.9188309,6586.275879,0.02535627095,7.123053992,0.7645658237
7616,85,483.2816699,10,13,99.2944144,35.5888288,0.7722000217,10.4031419,0.6538461538,13.6475896,8.671398846,-85.5299737,37.72792206,6.615384615,0.8560400956,365.2900719,14.76461965,9.500781175,1,85,483.2816699,99.2944144,35.5888288,13.6475896,8.671398846,37.72792206,365.2900719,0.05971633603,2.252973272,0.9433021183
7617,228,2305.929008,19,19,265.0544933,59.10898657,0.5856595536,17.03815178,0.6315789474,19.65927504,15.93496587,-29.22729294,62.07716447,11.3,0.8602004711,956.1611282,22.80345422,17.1633249,1,228,2305.929008,265.0544933,59.10898657,19.65927504,15.93496587,62.07716447,956.1611282,0.05916584952,3.672848171,0.9521856722
7619,1011,13831.25436,65,23,1199.977462,145.9549244,0.9447945682,35.87819923,0.6762541806,64.72421407,21.20774816,-3.329257383,160.1604256,15.56923077,0.8425158237,3845.143051,65.37562244,23,2,1057,13968.5433,1263.960021,175.920042,76.15886825,28.61217219,190.1309883,4001.360214,0.03941311198,6.312420789,0.9252570743
7621,391,3338.829346,27,30,494.3367286,83.67345718,0.8514795286,22.31225363,0.4827160494,32.34735959,16.9625622,-53.33867228,92.81118318,10.91104412,0.790958829,1290.224121,32.44948672,19.56089321,1,391,3338.829346,494.3367286,83.67345718,32.34735959,16.9625622,92.81118318,1290.224121,0.04539166769,4.212854385,0.9015449896
7622,595,8021.795042,37,25,708.3723915,98.74478306,0.8308886372,27.52412631,0.6432432432,37.94421856,21.11363321,10.43112365,110.2253967,15.60526316,0.8399536841,2499.916618,40.31088913,24.83953679,1,595,8021.795042,708.3723915,98.74478306,37.94421856,21.11363321,110.2253967,2499.916618,0.04897265217,5.398030015,0.8958442063
7623,143,924.544538,19,12,159.585952,46.17190403,0.8503766568,13.4934523,0.6271929825,18.83453993,9.910253504,-21.55630236,49.6629509,7.15,0.8960688469,540.2337977,20.59125093,10.96690085,1,143,924.544538,159.585952,46.17190403,18.83453993,9.910253504,49.6629509,540.2337977,0.05797903666,2.879410051,0.9297052066
7624,81,335.8886145,16,9,94.7377686,36.4755372,0.8906787677,10.1554125,0.5625,15.74775085,7.15945012,11.32508886,38.79898987,4.647058824,0.8549916385,301.4463347,16.76273462,8.17029678,1,81,335.8886145,94.7377686,36.4755372,15.74775085,7.15945012,38.79898987,301.4463347,0.05380766932,2.087683217,0.9401156401
7626,360,4640.394149,23,26,405.1041338,73.20826766,0.6302870416,21.40948939,0.602006689,24.76776501,19.2287562,-62.11278381,77.32590181,14.11538462,0.888660396,1581.759225,26.83204258,21.21320344,1,360,4640.394149,405.1041338,73.20826766,24.76776501,19.2287562,77.32590181,1581.759225,0.06020776606,4.655619806,0.9467496136
7627,131,763.2761151,20,9,140.9549124,44.90982485,0.8869529545,12.91488987,0.7277777778,19.19754677,8.866574731,-2.24832416,46.97056275,6.55,0.9293752005,471.2146473,20.39577965,9,1,131,763.2761151,140.9549124,44.90982485,19.19754677,8.866574731,46.97056275,471.2146473,0.05937720748,2.78898085,0.9561270341
7628,169,695.3103027,34,8,209.2453712,71.49074249,0.9820159286,14.66892917,0.6213235294,34.67303121,6.546201809,1.254293397,73.76345597,5.306006432,0.8076642221,522.2861328,34.13208696,7.910755928,1,169,695.3103027,209.2453712,71.49074249,34.67303121,6.546201809,73.76345597,522.2861328,0.03106019603,2.291107402,0.9691891677
7629,4616,147394.8879,126,50,4877.129174,290.2583474,0.9185919989,76.66337938,0.7326984127,123.0373772,48.62525868,-2.94842944,310.8650071,36.62698413,0.9464584258,16649.40481,126.0157144,50,1,4616,147394.8879,4877.129174,290.2583474,123.0373772,48.62525868,310.8650071,16649.40481,0.04776635747,14.84888905,0.933711871
7630,326,2929.011551,30,16,352.8073616,72.6147233,0.8990846911,20.3734163,0.6791666667,31.21785179,13.66638678,13.58643784,76.52691193,10.51612903,0.9240170003,1225.122461,31.3836109,14.23689192,1,326,2929.011551,352.8073616,72.6147233,31.21785179,13.66638678,76.52691193,1225.122461,0.0556658984,4.259939304,0.9488782633
7631,621,9969.320687,31,26,645.6239743,90.24794857,0.6909714401,28.11906395,0.770471464,33.2462696,24.03313177,21.37805646,94.66904756,19.34375,0.9618601922,2618.56205,34.43818264,24.54067959,1,621,9969.320687,645.6239743,90.24794857,33.2462696,24.03313177,94.66904756,2618.56205,0.06929080144,6.559694177,0.9532994246
7632,154,1282.555201,17,15,166.3757704,44.75154076,0.5666788982,14.00281721,0.6039215686,15.62426367,12.87343592,-31.73811658,47.11269837,8.941176471,0.9256155488,636.8000728,18.02722471,13.43502884,1,154,1282.555201,166.3757704,44.75154076,15.62426367,12.87343592,47.11269837,636.8000728,0.06938167218,3.268757794,0.949882777
7633,124,922.7119423,14,13,137.2539937,40.50798749,0.588356554,12.56509863,0.6813186813,14.32121996,11.58016153,13.05460127,41.97056275,8.857142857,0.9034345494,542.0044279,15.26397936,12.05471772,1,124,922.7119423,137.2539937,40.50798749,14.32121996,11.58016153,41.97056275,542.0044279,0.07039342567,2.954451689,0.9651523554
7634,2183,54597.47693,74,43,2537.929154,190.8583072,0.8597150841,52.72079216,0.6860465116,76.11475672,38.87743093,-3.658861134,217.4213562,29.12,0.860150094,8949.887304,75.31173751,42.70730417,1,2183,54597.47693,2537.929154,190.8583072,76.11475672,38.87743093,217.4213562,8949.887304,0.04617951153,10.04041203,0.8778268633
7635,5666,136459.7188,143,81,8730.6726,366.3452003,0.8993681543,84.93630119,0.4891651558,143.1626391,62.5895733,8.126377101,544.4173516,30.67994308,0.6489763458,18361.86914,145.7153391,71.43431547,1,5666,136459.7188,8730.6726,366.3452003,143.1626391,62.5895733,544.4173516,18361.86914,0.01911668804,10.40745667,0.672912425
7636,219,1289.354736,30,16,286.056407,68.11281407,0.894366044,16.69848677,0.45625,28.38683908,12.69845132,9.710976708,72.01219331,7.548157692,0.7655832717,715.9123535,30.26473447,14.64853488,1,219,1289.354736,286.056407,68.11281407,28.38683908,12.69845132,72.01219331,715.9123535,0.04223106537,3.041151643,0.9458511253
7637,2791,81331.64501,63,75,3270.437899,212.8757971,0.8345759609,59.61217635,0.5906878307,82.58183991,45.49374764,-56.3819767,239.7705986,35.28205128,0.8534025371,12003.77021,82.4904775,52.35289822,3,6330,144727.27,7627.035184,589.0703679,238.0094952,110.355919,680.2701654,24766.87806,0.04854762418,11.64029291,0.8659359147
7638,81,350.9241333,15,11,100.8271762,36.65435241,0.7796060122,10.1554125,0.4909090909,13.75139962,8.612092913,-23.17982987,35.79898987,5.581359863,0.8033548399,273.2634583,15.52416357,10.74142505,1,81,350.9241333,100.8271762,36.65435241,13.75139962,8.612092913,35.79898987,273.2634583,0.0632038413,2.262633674,1.023893482
7639,320,2132.094214,41,10,345.1531714,87.3063427,0.9702408855,20.18506018,0.7804878049,41.50631853,10.05041235,1.185658698,91.07716447,7.804878049,0.9271246118,1089.703438,41.30373893,10,1,320,2132.094214,345.1531714,87.3063427,41.50631853,10.05041235,91.07716447,1089.703438,0.03857722429,3.513504201,0.9585975059
7641,505,7233.386185,34,36,778.7385093,106.4770186,0.4019791411,25.35716802,0.4125816993,30.14461859,27.60188458,-19.73605951,114.5391052,13.94444444,0.648484689,2545.078281,41.18250186,27.38787993,1,505,7233.386185,778.7385093,106.4770186,30.14461859,27.60188458,114.5391052,2545.078281,0.03849318135,4.40897455,0.9296128025
7642,278,2682.527427,24,17,304.5036725,63.0073451,0.8029484795,18.81384048,0.681372549,24.78223877,14.77141468,4.34054045,66.87005769,11.5,0.9129610742,1096.342713,24.51510087,16.14395524,1,278,2682.527427,304.5036725,63.0073451,24.78223877,14.77141468,66.87005769,1096.342713,0.06217007628,4.157316587,0.9422355427
7643,312,2667.866661,31,15,334.9284703,72.85694052,0.9038526697,19.93114994,0.6709677419,31.14646181,13.32582183,9.698442434,75.49137803,9.78125,0.931542188,1147.556889,32.01454268,13.8220885,1,312,2667.866661,334.9284703,72.85694052,31.14646181,13.32582183,75.49137803,1147.556889,0.05474694477,4.132922304,0.9651028027
7644,104,619.1555521,16,11,116.1804605,39.36092092,0.7993547823,11.50725478,0.5909090909,15.33233837,9.21257853,25.34407229,41.627417,6.5,0.8951591308,405.7608155,16.9999864,10.27123029,1,104,619.1555521,116.1804605,39.36092092,15.33233837,9.21257853,41.627417,405.7608155,0.06001701785,2.498353429,0.9455528053
7645,1011,10692.98242,59,40,1507.462087,158.9241745,0.8721435985,35.87819923,0.4283898305,62.61512059,30.63444654,6.654491527,189.2375901,13.4987793,0.670663633,3284.363037,62.62428764,38.11939496,1,1011,10692.98242,1507.462087,158.9241745,62.61512059,30.63444654,189.2375901,3284.363037,0.02823165501,5.342490357,0.8398129275
7646,449,5812.993607,29,20,481.9942817,79.98856333,0.7457254067,23.90992588,0.774137931,29.63106698,19.74179967,-9.14231925,86.18376618,14.93333333,0.9315463214,1770.689047,32.6490467,20,1,449,5812.993607,481.9942817,79.98856333,29.63106698,19.74179967,86.18376618,1770.689047,0.06044987453,5.209797853,0.9281163596
7647,4291,108517.6016,106,75,5544.635508,286.2710155,0.7598890042,73.91529535,0.5397484277,97.57454968,63.42861363,7.283802443,376.5523446,32.21430206,0.7739011868,13839.54492,111.3185685,72.64676899,1,4291,108517.6016,5544.635508,286.2710155,97.57454968,63.42861363,376.5523446,13839.54492,0.03026270905,11.39549404,0.7602422866
7648,244,2045.438617,25,13,256.3344344,59.66886882,0.8583384152,17.62584605,0.7507692308,24.72875177,12.68792625,-7.964797332,61.83452378,9.72,0.9518814769,893.8567024,26.24854886,13,1,244,2045.438617,256.3344344,59.66886882,24.72875177,12.68792625,61.83452378,893.8567024,0.06381573646,3.946015674,0.9649766049
7649,1865,51236.49639,67,48,2121.518793,171.0375859,0.6819165874,48.729783,0.5799129353,58.3112904,42.65062406,12.57045334,189.3797257,27.38235294,0.8790871927,7787.597446,69.12248589,44.9369597,1,1865,51236.49639,2121.518793,171.0375859,58.3112904,42.65062406,189.3797257,7787.597446,0.0520010209,9.847939072,0.9031462334
7651,120,510.7978516,21,10,146.4091618,48.81832357,0.9466458145,12.36077446,0.5714285714,22.43727955,7.230992585,9.630373332,54.07716447,5.485723495,0.8196208389,391.4238586,22.1353058,8.098990876,1,120,510.7978516,146.4091618,48.81832357,22.43727955,7.230992585,54.07716447,391.4238586,0.04103490416,2.219051261,0.9027530206
7652,409,5618.214862,26,25,481.986689,79.97337794,0.5746056139,22.82005639,0.6292307692,26.51346601,21.69942771,7.360508681,87.04772721,15.25925926,0.8485711522,1924.76893,29.68098876,24.26272362,1,409,5618.214862,481.986689,79.97337794,26.51346601,21.69942771,87.04772721,1924.76893,0.05397696175,4.698571842,0.9187302242
7655,303,2042.82666,35,15,401.6385291,83.27705826,0.9047537151,19.64157789,0.5771428571,33.56685547,14.29730216,3.747981249,92.91168825,8.630961418,0.7544096943,981.4384155,35.12828166,14.7700992,1,303,2042.82666,401.6385291,83.27705826,33.56685547,14.29730216,92.91168825,981.4384155,0.03509958047,3.261161278,0.896303359
7656,59,106.5056076,33,6,122.2178386,66.43567717,0.9973262826,8.667244841,0.297979798,38.79931533,2.83534769,3.772883848,56.93502884,2.406779766,0.4827445869,210.4676361,33.24150038,4.893817748,1,59,106.5056076,122.2178386,66.43567717,38.79931533,2.83534769,56.93502884,210.4676361,0.01820090243,1.036268905,1.166868245
7657,96,454.7455366,17,8,111.515685,40.03136996,0.9155220077,11.05581278,0.7058823529,17.9915747,7.23743275,1.120635556,43.55634919,5.647058824,0.860865447,364.1923114,17.71963561,8,1,96,454.7455366,111.515685,40.03136996,17.9915747,7.23743275,43.55634919,364.1923114,0.05060207097,2.204041473,0.9190708291
7658,79,403.1710572,14,8,88.27961581,33.55923162,0.8489692716,10.02925341,0.7053571429,14.18224265,7.494495736,8.614139231,36.38477631,5.714285714,0.894883822,307.6478929,14.14209916,7.92214455,1,79,403.1710572,88.27961581,33.55923162,14.18224265,7.494495736,36.38477631,307.6478929,0.05967434664,2.171237754,0.922342667
7659,227,1623.407837,20,19,291.3531825,62.70636496,0.7483694759,17.00074636,0.5973684211,21.8914225,14.52018841,-41.64628734,68.59797975,9.150292397,0.7791231181,737.3155518,26.17169081,17.46840735,1,227,1623.407837,291.3531825,62.70636496,21.8914225,14.52018841,68.59797975,737.3155518,0.04823954534,3.309135354,0.9141138732
7661,841,15824.72579,38,31,873.924252,104.848504,0.6668402932,32.72299585,0.7139219015,38.0265043,28.33737609,19.2567876,111.2964646,21.61538462,0.962325966,3424.050911,39.55995536,28.99001549,1,841,15824.72579,873.924252,104.848504,38.0265043,28.33737609,111.2964646,3424.050911,0.06789429113,7.556394566,0.9420650007
7662,87,342.6609497,17,10,118.0663075,41.13261498,0.9201029594,10.52482021,0.5117647059,17.92186775,7.019575885,19.86897764,40.97056275,5.084432602,0.7368740655,276.0949402,17.49285218,8.210794595,1,87,342.6609497,118.0663075,41.13261498,17.92186775,7.019575885,40.97056275,276.0949402,0.05182930607,2.123475836,1.003955333
7664,485,7192.021882,31,32,677.9800184,98.96003683,0.5876339215,24.84997342,0.4889112903,30.54793708,24.71715828,44.04797389,105.882251,14.84375,0.7153603157,2384.93441,38.28805355,28.68195353,1,485,7192.021882,677.9800184,98.96003683,30.54793708,24.71715828,105.882251,2384.93441,0.04326088578,4.580559966,0.93462347
7665,184,1677.872276,18,17,196.8996845,48.79936898,0.5601971203,15.30607971,0.6013071895,16.99901346,14.08129147,-27.90982524,50.35533906,10.16666667,0.9344860073,791.469488,18.24769353,14.14213562,1,184,1677.872276,196.8996845,48.79936898,16.99901346,14.08129147,50.35533906,791.469488,0.07256492887,3.654031597,0.9691001965
7666,184,1398.139631,22,12,198.9213466,51.84269313,0.8296993875,15.30607971,0.696969697,20.71860658,11.56534307,-4.326366929,54.87005769,8.363636364,0.9249887112,671.5585843,22.80328245,12,1,184,1398.139631,198.9213466,51.84269313,20.71860658,11.56534307,54.87005769,671.5585843,0.06111488367,3.353377193,0.9448266563
7667,936,9658.950195,45,51,1550.821005,147.6420091,0.6227840318,34.52176435,0.4078431373,46.45441975,36.34564975,-38.62653608,185.3086579,13.17193031,0.6035512785,3093.50415,55.75668774,41.71571231,1,936,9658.950195,1550.821005,147.6420091,46.45441975,36.34564975,185.3086579,3093.50415,0.0272574,5.051032212,0.7967356236
7668,533,5696.445801,36,27,684.5242432,97.04848632,0.7386970537,26.05065599,0.5483539095,32.91189746,22.1838558,-17.16047723,107.7106781,13.63966274,0.778642985,1771.409546,37.12105379,26.40998522,1,533,5696.445801,684.5242432,97.04848632,32.91189746,22.1838558,107.7106781,1771.409546,0.04594197793,4.948441597,0.9010108191
7669,676,11110.11152,39,30,857.6396217,108.2792434,0.6238927055,29.33785834,0.5777777778,35.31349356,27.59784862,11.05736699,121.3319985,16.925,0.7882098528,2867.615535,41.43629422,28.70663399,1,676,11110.11152,857.6396217,108.2792434,35.31349356,27.59784862,121.3319985,2867.615535,0.04591937772,5.571489867,0.8924211652
7671,98,577.5294495,14,9,105.2262712,36.45254234,0.7810294145,11.17038385,0.7777777778,14.38350753,8.982417576,21.8785627,37.89949494,6.533333333,0.931326359,403.7605579,15.8111645,9,1,98,577.5294495,105.2262712,36.45254234,14.38350753,8.982417576,37.89949494,403.7605579,0.0682274643,2.585786438,0.9618213225
7673,194,950.0419312,22,24,325.8311716,70.66234327,0.7979104911,15.71650316,0.3674242424,26.03627895,15.69404283,70.6167508,79.66904756,6.294917107,0.5954003695,651.1799316,28.01772,20.41758026,1,194,950.0419312,325.8311716,70.66234327,26.03627895,15.69404283,79.66904756,651.1799316,0.03056486483,2.43507367,0.8869485131
7674,45,120.4200439,15,5,54.01799183,31.03598365,0.953871984,7.569397566,0.6,14.83521006,4.453732625,-1.971479565,31.52081528,3.4958601,0.8330557742,119.5587769,15.29683474,5,1,45,120.4200439,54.01799183,31.03598365,14.83521006,4.453732625,31.52081528,119.5587769,0.04529159654,1.427628048,0.9846186838
7675,142,1005.440549,16,11,146.3328106,42.66562126,0.770372505,13.44618962,0.8068181818,16.944154,10.80349219,-21.4533764,44.38477631,7.833333333,0.97039071,548.9469061,18.3572019,11,1,142,1005.440549,146.3328106,42.66562126,16.944154,10.80349219,44.38477631,548.9469061,0.07208091209,3.199295159,0.9612670111
7676,77,181.1681061,30,6,109.4394877,59.87897549,0.994147902,9.901487007,0.4277777778,31.78540918,3.433699499,4.817382858,56.10660172,3.090909004,0.7035851646,249.0437469,30.14924225,4.544348515,1,77,181.1681061,109.4394877,59.87897549,31.78540918,3.433699499,56.10660172,249.0437469,0.02446035722,1.37238752,1.067235827
7677,1052,8253.648438,119,36,2413.179001,256.3580017,0.9677485006,36.59846993,0.2455648926,109.8327328,27.66887746,2.379549626,310.782792,10.03081036,0.4359394805,3643.405518,119.0671064,35.05208708,2,1150,8952.914602,2535.051312,296.1026236,122.6286798,38.7314403,351.6173157,4086.020921,0.01089185402,3.385000802,0.8421161598
7679,244,2554.114827,20,18,259.4234345,55.84686907,0.6251646155,17.62584605,0.6777777778,20.10853375,15.69456829,-36.89686506,57.9411255,12.2,0.9405472579,1065.793778,20.59125093,16.97056275,1,244,2554.114827,259.4234345,55.84686907,20.10853375,15.69456829,57.9411255,1065.793778,0.07268017632,4.211171217,0.9638554411
7680,49,219.6496864,11,8,53.18355714,25.36711428,0.6495129264,7.89865417,0.5568181818,9.398568505,7.146206729,-6.251924575,25.38477631,4.454545455,0.9213373952,193.1609177,11.18018164,7.778174593,1,49,219.6496864,53.18355714,25.36711428,9.398568505,7.146206729,25.38477631,193.1609177,0.07604127645,1.930290793,0.9993042273
7681,201,559.5938721,42,32,829.8841805,108.7683609,0.8218921733,15.9975357,0.1495535714,38.10369009,21.70550394,-9.596162033,146.9888527,3.631429672,0.242202472,900.0356445,42.75481367,30.69478461,1,201,559.5938721,829.8841805,108.7683609,38.10369009,21.70550394,146.9888527,900.0356445,0.009303090744,1.367450635,0.7399769365
7682,308,2726.771524,29,19,349.8557338,70.71146756,0.8928760584,19.80297401,0.5589836661,29.96727414,13.49433856,-22.12529023,75.254834,10.23333333,0.8803628761,1193.964425,31.3836109,15.83693725,1,308,2726.771524,349.8557338,70.71146756,29.96727414,13.49433856,75.254834,1193.964425,0.05438534806,4.09276034,0.9396269158
7683,193,1542.521993,19,16,211.2461496,52.49229921,0.790024724,15.67594438,0.6348684211,20.25130434,12.41556807,44.75209259,55.28427125,9.047619048,0.9136261199,733.5049278,22.627417,13.43502884,1,193,1542.521993,211.2461496,52.49229921,20.25130434,12.41556807,55.28427125,733.5049278,0.06314720471,3.491047194,0.9494978955
7685,62,289.0265241,12,7,65.78421648,28.56843296,0.81383836,8.884866447,0.7380952381,11.96324206,6.951736136,6.473254758,29.3137085,5.166666667,0.9424753127,240.1209207,12.3693144,7,1,62,289.0265241,65.78421648,28.56843296,11.96324206,6.951736136,29.3137085,240.1209207,0.07215229671,2.115051393,0.97457587
7686,258,1624.203402,36,11,291.3673883,76.73477663,0.9616394631,18.12445317,0.6515151515,35.25004656,9.669669452,1.984605517,80.627417,7.166666667,0.8854800171,893.5989731,36.22090209,11,1,258,1624.203402,291.3673883,76.73477663,35.25004656,9.669669452,80.627417,893.5989731,0.03968754292,3.199904072,0.9517206366
